t_rel_s,ecg,hdf_label
14.622,-0.01532607784935,0
14.624,-0.0117444028843188,0
14.625,-0.0080198057627217,0
14.628,-0.0036478509860796,0
14.628,-3.40237006137496e-05,0
14.631,0.0027084365724514,0
14.632,0.0053035867941518,0
14.634,0.007390005579705,0
14.636,0.0125071320758239,0
14.639,0.0170043048314773,0
14.641,0.0231802301266985,0
14.643,0.0301664451955797,0
14.644,0.0376430451414061,0
14.647,0.0455591862640234,0
14.648,0.0545759534652535,0
14.651,0.0646026373436424,0
14.652,0.0742392951710596,0
14.654,0.0834733453458608,0
14.656,0.0928415119946829,0
14.659,0.1019946790465823,0
14.661,0.1129615762593246,0
14.663,0.1259020101230078,0
14.664,0.1374278685338057,0
14.667,0.1523986035602402,0
14.668,0.1844182733428864,0
14.67,0.2367148575279337,0
14.671,0.3031358904044824,0
14.673,0.3838128644927688,0
14.676,0.4884438631385709,0
14.678,0.609335674830341,0
14.68,0.7321832091933375,0
14.681,0.8538549741776434,0
14.684,0.9589091331785806,0
14.686,1.0436531822295374,0
14.687,1.1075649067925322,0
14.689,1.1440054780250846,0
14.691,1.1882241194061278,0
14.694,1.239746283201947,0
14.696,1.2717891814430404,0
14.697,1.2909156912755309,0
14.7,1.2884446178658415,0
14.702,1.2596847111506473,0
14.703,1.2104894055777553,0
14.705,1.1414080423387876,0
14.707,1.0787490435361118,0
14.71,1.030789606608882,0
14.711,0.9765318833636532,0
14.712,0.9198771489158892,0
14.715,0.8714921869624407,0
14.717,0.8156047835558986,0
14.719,0.7288097245143748,0
14.72,0.5969560718902658,0
14.723,0.4107619967460449,0
14.724,0.1659632449754081,0
14.726,-0.1313202101526343,0
14.728,-0.4642215338245546,0
14.73,-0.8079978865244907,0
14.733,-1.134462576869158,0
14.735,-1.4178726293122283,0
14.736,-1.6317804135468177,0
14.739,-1.765052551083048,0
14.74,-1.813391990719484,0
14.743,-1.7851606928892825,0
14.744,-1.6976903716934175,0
14.746,-1.573477813122594,0
14.748,-1.4353175656146069,0
14.751,-1.3019722673118574,0
14.753,-1.18558062596452,0
14.753,-1.0912545342930513,0
14.756,-1.018627487083318,0
14.758,-0.9641700070923352,0
14.759,-0.9228006218615482,0
14.761,-0.888647640413869,0
14.763,-0.8572008409369464,0
14.766,-0.8231864800581206,0
14.767,-0.7816072553247657,0
14.769,-0.7297091559480323,0
14.772,-0.667299894706485,0
14.774,-0.5994370034376365,0
14.776,-0.5255283688333744,0
14.777,-0.4559798747989657,0
14.779,-0.392935895881047,0
14.782,-0.3273624642690721,0
14.783,-0.2702591615125893,0
14.785,-0.2534234807009485,0
14.788,-0.2980777756484389,0
14.79,-0.4130203420567893,0
14.792,-0.5923827920599578,0
14.793,-0.7924519184832317,0
14.795,-0.9282911009730044,0
14.796,-0.897235736044937,0
14.799,-0.6156268165596005,0
14.8,-0.0585255724543658,0
14.802,0.7159669588507879,0
14.804,1.5718672600495385,0
14.807,2.328996710635147,0
14.809,2.810916331710732,0
14.811,2.8879902991065287,0
14.812,2.5026730648794198,0
14.815,1.67572714766777,0
14.816,0.5001020266194124,0
14.819,-0.8711379109614406,0
14.82,-2.242137337114277,0
14.822,-3.400496683383248,0
14.825,-4.154088244077578,0
14.827,-4.371930922018722,1
14.828,-4.017116860534629,0
14.831,-3.158755334891826,0
14.832,-1.95669599995936,0
14.835,-0.6244046050579914,0
14.836,0.6183365122331865,0
14.838,1.589227038252206,0
14.839,2.1737867546388685,0
14.841,2.338721811775672,0
14.844,2.1295307514599853,0
14.846,1.6550394839315117,0
14.848,1.0618497816718022,0
14.849,0.5027545794224278,0
14.851,0.1039447109627496,0
14.854,-0.0619506043254327,0
14.855,0.0114415231013464,0
14.857,0.2668293882462972,0
14.859,0.6051839545946809,0
14.862,0.9193688567602784,0
14.864,1.1252349629691571,0
14.865,1.184789778180915,0
14.868,1.111026483833575,0
14.87,0.9546062459802428,0
14.871,0.7793827529104173,0
14.873,0.6420624912068382,0
14.875,0.5743478223631118,0
14.878,0.5754714177406423,0
14.878,0.6224419377117857,0
14.881,0.6805723944246762,0
14.883,0.7179101627117287,0
14.884,0.717674524081328,0
14.887,0.6846189393379005,0
14.888,0.6309156492866466,0
14.891,0.5713110313071598,0
14.892,0.522824184399332,0
14.894,0.4791603753925026,0
14.896,0.4409479888329354,0
14.899,0.4132065220266547,0
14.901,0.384827473525845,0
14.903,0.3647252349165159,0
14.904,0.3489198896200271,0
14.907,0.322171136270465,0
14.908,0.2881368279416358,0
14.911,0.2552214905095198,0
14.912,0.2277263775917171,0
14.914,0.2128795711242601,0
14.916,0.2164059249719478,0
14.919,0.2098210014299243,0
14.92,0.1915289006497713,0
14.921,0.1880135903272483,0
14.924,0.1861542248771637,0
14.926,0.1817601068184045,0
14.927,0.1742782073251561,0
14.929,0.1497645696534085,0
14.931,0.1108859964912506,0
14.934,0.0671910235183002,0
14.936,0.0259675567905459,0
14.937,-0.004740232166811,0
14.94,-0.0171445261186622,0
14.942,-0.016183092665821,0
14.944,-0.0044160396102837,0
14.945,0.0166963777056471,0
14.947,0.0373234252229844,0
14.95,0.0501944867374253,0
14.951,0.0484266844727006,0
14.953,0.0338654932973133,0
14.956,0.0096705779940445,0
14.958,-0.0158192372670002,0
14.96,-0.0397420867501143,0
14.961,-0.0555401135887921,0
14.963,-0.0649637742046999,0
14.964,-0.0650740277208277,0
14.967,-0.0624457218733253,0
14.968,-0.0676745440315635,0
14.97,-0.0848564047447474,0
14.973,-0.1035646571338231,0
14.975,-0.1195862846717934,0
14.976,-0.1295240044471892,0
14.979,-0.1232494065005371,0
14.98,-0.132188035127326,0
14.983,-0.1584652928468243,0
14.984,-0.1752628009428661,0
14.986,-0.1978880171278326,0
14.988,-0.2177489727875171,0
14.991,-0.2352605310845739,0
14.993,-0.2568000643290457,0
14.995,-0.2738613664385895,0
14.996,-0.309222189758302,0
14.999,-0.3564140435435537,0
15.0,-0.3902417851316233,0
15.003,-0.4104260835200746,0
15.003,-0.4350818994674637,0
15.006,-0.4655436215865727,0
15.007,-0.5040838394951291,0
15.009,-0.5567701822923753,0
15.012,-0.5986548047039651,0
15.014,-0.6265567210202329,0
15.016,-0.6640032794513702,0
15.017,-0.6993883356816833,0
15.019,-0.7379160597948302,0
15.022,-0.7799613927466641,0
15.023,-0.8200309594053555,0
15.025,-0.8646122300643145,0
15.028,-0.8990315707836112,0
15.03,-0.9239536830886388,0
15.032,-0.9607264493578472,0
15.033,-1.004289734481409,0
15.036,-1.0540039655556617,0
15.038,-1.1052276902442135,0
15.039,-1.144578091476928,0
15.041,-1.1632764876386912,0
15.043,-1.1538147731608388,0
15.044,-1.1064428176596677,0
15.047,-1.0191414683704654,0
15.049,-0.8908989540724265,0
15.051,-0.7279284793612566,0
15.052,-0.5363879347162619,0
15.055,-0.3226428299822531,0
15.056,-0.0965388970768347,0
15.059,0.1243228873182677,0
15.06,0.3304451951616802,0
15.062,0.5265641659412004,0
15.064,0.702356535589632,0
15.067,0.8340815919074034,0
15.069,0.9187280670867124,0
15.071,0.9642689801195172,0
15.072,0.9712711001388862,0
15.075,0.9473310459005156,0
15.076,0.9033855369296668,0
15.078,0.8489040574682383,0
15.08,0.793257598945988,0
15.083,0.7363215996868623,0
15.085,0.6811929575480296,0
15.087,0.6465748857607729,0
15.088,0.6306296421802442,0
15.089,0.6111078886979759,0
15.092,0.5900644553543635,0
15.094,0.5731303345982549,0
15.095,0.5557263561177112,0
15.097,0.5404397693340578,0
15.099,0.5266005733726509,0
15.102,0.5092676482713325,0
15.104,0.4880659639462464,0
15.105,0.4661063258082896,0
15.108,0.4420770740596654,0
15.11,0.4132776856380588,0
15.111,0.3795381707648306,0
15.113,0.3442252955584671,0
15.115,0.3067701864706601,0
15.118,0.264781141940445,0
15.119,0.2186248842534802,0
15.121,0.1866110637778247,0
15.124,0.1701358702124621,0
15.126,0.1606173586599474,0
15.128,0.1631255068386749,0
15.128,0.1659507467139117,0
15.131,0.1684343393060332,0
15.132,0.1808857962237219,0
15.134,0.200936518973314,0
15.136,0.2075667557118904,0
15.139,0.2001259655537661,0
15.141,0.1870626697067337,0
15.143,0.1628655170277882,0
15.144,0.1424920537496528,0
15.147,0.1266804514144839,0
15.148,0.1032204620375673,0
15.151,0.0752218608744555,0
15.152,0.0563604483109664,0
15.154,0.0464236087866006,0
15.156,0.0409884136483957,0
15.159,0.0434606744294774,0
15.161,0.0426659531676356,0
15.163,0.0381450418251315,0
15.164,0.0383432646283582,0
15.167,0.040887616753203,0
15.168,0.0387711765570805,0
15.169,0.0322690864877358,0
15.171,0.0230507746067713,0
15.174,0.0093687507461759,0
15.176,-0.0025266969328272,0
15.177,-0.0125075440485859,0
15.18,-0.0252017590647264,0
15.182,-0.0393383964389411,0
15.184,-0.0523839285668842,0
15.185,-0.064646059168039,0
15.187,-0.0764857645058014,0
15.19,-0.087345979373648,0
15.191,-0.0999985510658455,0
15.193,-0.1145265705172921,0
15.196,-0.1291075209435582,0
15.198,-0.1443537282032695,0
15.2,-0.1562447634823795,0
15.201,-0.1642082048364517,0
15.203,-0.170580983423712,0
15.206,-0.1741766621221784,0
15.207,-0.1768504246463223,0
15.209,-0.1787462915320309,0
15.211,-0.177865592367172,0
15.212,-0.1745509802928192,0
15.215,-0.1721684978056049,0
15.217,-0.1707055703857895,0
15.219,-0.1687258704554662,0
15.22,-0.1670351125222099,0
15.223,-0.1630925404977248,0
15.224,-0.1566923496504729,0
15.226,-0.1497367052847014,0
15.228,-0.1416278055410572,0
15.23,-0.1355219052195556,0
15.233,-0.1319274743808575,0
15.235,-0.1289163098140541,0
15.236,-0.1274385095802729,0
15.239,-0.1260962814681299,0
15.24,-0.1247696955965136,0
15.243,-0.1250196140319817,0
15.244,-0.1265895934503647,0
15.246,-0.1264501741770853,0
15.248,-0.124575943856779,0
15.251,-0.1222872341284668,0
15.253,-0.1188431820696471,0
15.254,-0.1164579250848922,0
15.256,-0.1153063239858351,0
15.257,-0.11368943088948,0
15.259,-0.1121196065273553,0
15.262,-0.1099035544552233,0
15.263,-0.1067932175918726,0
15.265,-0.1034909440590836,0
15.267,-0.099756488219621,0
15.27,-0.0956058072120897,0
15.272,-0.0910892868791107,0
15.273,-0.0859778147187882,0
15.276,-0.0802699729601514,0
15.278,-0.0751328016815946,0
15.279,-0.0706236152052629,0
15.281,-0.0661725680471211,0
15.283,-0.0620812577062237,0
15.286,-0.0576133834315863,0
15.288,-0.0527078283331974,0
15.289,-0.0479833053846187,0
15.292,-0.0432758104519452,0
15.294,-0.0393599028905811,0
15.295,-0.0363926555566971,0
15.296,-0.0339004992961728,0
15.299,-0.0321341748179987,0
15.3,-0.0308019035657147,0
15.302,-0.0298909357550401,0
15.304,-0.0297863887157825,0
15.307,-0.0304502530397395,0
15.309,-0.0310845960263462,0
15.311,-0.0316931368503591,0
15.312,-0.0326571834078213,0
15.315,-0.033792349029967,0
15.316,-0.0356970309604676,0
15.319,-0.0384348790419563,0
15.32,-0.0415702067898671,0
15.322,-0.0452539794606018,0
15.325,-0.0480874842383197,0
15.327,-0.0498934652601455,0
15.328,-0.0514485264760244,0
15.331,-0.052345786177864,0
15.332,-0.0533095359567259,0
15.335,-0.0543921366322691,0
15.336,-0.0548670667513626,0
15.337,-0.0548740252046143,0
15.339,-0.0556238897862907,0
15.342,-0.057119421113172,0
15.344,-0.0588617079986994,0
15.345,-0.0611473337180647,0
15.348,-0.0630674121362087,0
15.35,-0.0645576064114279,0
15.351,-0.066311344635255,0
15.353,-0.068121795278563,0
15.355,-0.0688335061419434,0
15.358,-0.0684012923122919,0
15.359,-0.067214734272803,0
15.361,-0.0649542710222877,0
15.364,-0.0624419713660719,0
15.366,-0.0596874864292857,0
15.368,-0.0559884911484795,0
15.369,-0.0514942825277831,0
15.371,-0.0467741137327472,0
15.374,-0.0417750042584547,0
15.375,-0.0363042988336614,0
15.377,-0.0304786278511796,0
15.378,-0.0237439844813125,0
15.381,-0.0160533398660369,0
15.383,-0.0077616630803335,0
15.384,0.0012714948323126,0
15.387,0.0084772671051506,0
15.388,0.0135738500685488,0
15.391,0.0178810164334118,0
15.392,0.0206591791612102,0
15.394,0.023321591002422,0
15.396,0.0259494532636717,0
15.399,0.0271716193115385,0
15.401,0.0272559958272092,0
15.403,0.0281362922680972,0
15.404,0.0297831500497419,0
15.407,0.0314208622353761,0
15.408,0.033508024499279,0
15.411,0.0345211831723435,0
15.412,0.034345960213783,0
15.414,0.0341028853467891,0
15.416,0.0334354708001648,0
15.419,0.0363265697035833,0
15.42,0.0432921373211014,0
15.422,0.0522000891261315,0
15.424,0.0642269623494929,0
15.425,0.0773367313673258,0
15.427,0.0914160253196145,0
15.43,0.1085446299376835,0
15.431,0.1283544977924982,0
15.433,0.1633013830146575,0
15.436,0.2150361197923946,0
15.438,0.2771831544878524,0
15.44,0.3535076084792996,0
15.441,0.4398790038389903,0
15.444,0.5320733703524678,0
15.446,0.6402529989568322,0
15.447,0.7620684642609582,0
15.449,0.8661185051824564,0
15.451,0.9504896006738924,0
15.454,1.0297834244792448,0
15.456,1.0954880837439942,0
15.457,1.141930450459932,0
15.46,1.1676831531127456,0
15.462,1.167385635328498,0
15.463,1.1376878540397692,0
15.464,1.1124773474736591,0
15.467,1.0917610128724855,0
15.468,1.0549248663041049,0
15.47,1.0092103441813018,0
15.473,0.9704636731830866,0
15.475,0.9386592003496655,0
15.476,0.9129858165546206,0
15.479,0.8940681863983887,0
15.48,0.8694949754764946,0
15.483,0.8287949084398429,0
15.484,0.7627487223073498,0
15.486,0.6540687521337751,0
15.488,0.502001467681778,0
15.491,0.2991227533089769,0
15.493,0.0243069804925592,0
15.495,-0.3113029041882387,0
15.496,-0.6676921746376552,0
15.499,-1.0205951810816118,0
15.5,-1.349550747034678,0
15.503,-1.6211972168882494,0
15.503,-1.813510391316363,0
15.505,-1.9152203537856076,0
15.507,-1.9245198776209735,0
15.51,-1.8557902386929692,0
15.512,-1.733352604498868,0
15.513,-1.5843383331839658,0
15.516,-1.434380085881316,0
15.518,-1.302561990460006,0
15.519,-1.1972010834188764,0
15.521,-1.1183971814425189,0
15.523,-1.059901234575151,0
15.526,-1.0120278571888297,0
15.528,-0.967281794196028,0
15.529,-0.9176179148265854,0
15.532,-0.8647453627540176,0
15.534,-0.8084354215967465,0
15.536,-0.7553453214084836,0
15.537,-0.7061395966818427,0
15.539,-0.646989416728985,0
15.542,-0.5787087648341441,0
15.543,-0.512792408453518,0
15.544,-0.4470360883587402,0
15.547,-0.3751770775717501,0
15.549,-0.2985780144951343,0
15.551,-0.2251667363584403,0
15.552,-0.1622357045690815,0
15.555,-0.1252941783678894,0
15.556,-0.1373448453019806,0
15.559,-0.2180662981618782,0
15.56,-0.3680950249250753,0
15.562,-0.5541442573965039,0
15.564,-0.7038427508036492,0
15.567,-0.7191445541911166,0
15.569,-0.5085578691144703,0
15.571,-0.0272126101593828,0
15.572,0.6930933013567139,0
15.575,1.5393260194788645,0
15.576,2.341962355886245,0
15.578,2.919001859357756,0
15.58,3.1218309744627333,0
15.583,2.8667428282133285,0
15.585,2.14856184941056,0
15.587,1.0388098184157968,0
15.588,-0.3243344619909224,0
15.59,-1.7522336194411177,0
15.592,-3.0303541228406967,0
15.593,-3.95320615198716,0
15.595,-4.365680643716331,1
15.598,-4.199687782932233,0
15.599,-3.492856060322032,0
15.601,-2.380946217300206,0
15.604,-1.0656866923040416,0
15.606,0.2309549755919378,0
15.608,1.3128032363770894,0
15.609,2.0433515672541,0
15.611,2.3628079079269595,0
15.614,2.290807704396847,0
15.615,1.9132865448431196,0
15.617,1.361925606468222,0
15.619,0.7875203132318819,0
15.622,0.3221372704938389,0
15.624,0.0591846151659379,0
15.625,0.0414051264629434,0
15.628,0.2333815588849981,0
15.628,0.5374428224723174,0
15.631,0.8488057054726664,0
15.632,1.08057189345943,0
15.634,1.1770828923106118,0
15.636,1.1332297870848935,0
15.639,0.9901684112721716,0
15.641,0.8115646668363612,0
15.643,0.6589326270142304,0
15.644,0.5720394799045304,0
15.647,0.559799908013125,0
15.648,0.6036713916450501,0
15.651,0.6697584130946495,0
15.652,0.7235526558588038,0
15.654,0.7416956768408159,0
15.656,0.7172861610771443,0
15.659,0.6583961111397983,0
15.661,0.582128662383769,0
15.663,0.5067578003361038,0
15.664,0.4456204512396435,0
15.667,0.4044526155613667,0
15.668,0.3813107334329343,0
15.67,0.3693834436627181,0
15.671,0.3589998911487872,0
15.673,0.3449981269487459,0
15.676,0.3237431736748252,0
15.678,0.2943352393354955,0
15.68,0.2488970051361584,0
15.681,0.190872625787606,0
15.684,0.1344748569449809,0
15.686,0.0848485934236693,0
15.687,0.0429494515009485,0
15.689,0.0159585530297635,0
15.691,0.0061155863126771,0
15.694,0.0107540670636721,0
15.696,0.0232997761672798,0
15.697,0.0356149966575836,0
15.7,0.0410475118849795,0
15.702,0.032303116131508,0
15.703,0.0111768496827974,0
15.705,-0.0187850181922215,0
15.707,-0.0523063851042663,0
15.71,-0.0824709364365477,0
15.711,-0.1036390628580707,0
15.712,-0.1160079053758498,0
15.715,-0.1163470015456654,0
15.717,-0.1109067451005567,0
15.719,-0.1112402261674535,0
15.72,-0.1212035903446384,0
15.723,-0.1288498919504552,0
15.724,-0.1306045567453139,0
15.726,-0.1258644737011984,0
15.728,-0.1036818192264883,0
15.73,-0.0961905683398748,0
15.733,-0.1046806273782605,0
15.735,-0.103882108015798,0
15.736,-0.1094868933596722,0
15.739,-0.1087696619598361,0
15.74,-0.1023353585366947,0
15.743,-0.099293959009209,0
15.744,-0.089147874296127,0
15.746,-0.1092338307943824,0
15.748,-0.1526636072435542,0
15.751,-0.1841012019524246,0
15.753,-0.2059797002669585,0
15.753,-0.2107361802569956,0
15.756,-0.197926901774464,0
15.758,-0.1867641278167615,0
15.759,-0.1812237540573675,0
15.761,-0.1820872088796542,0
15.763,-0.1926546922039891,0
15.766,-0.2168613231790397,0
15.767,-0.2511370872200746,0
15.769,-0.2776805536609303,0
15.772,-0.2938798346771831,0
15.774,-0.3140966355942391,0
15.776,-0.3373886025542559,0
15.777,-0.3636909632358422,0
15.779,-0.3963712876323537,0
15.782,-0.4296770550011297,0
15.783,-0.4648752537959661,0
15.785,-0.504937966644644,0
15.788,-0.5454419023190504,0
15.79,-0.5907492480586348,0
15.792,-0.6396789119466467,0
15.793,-0.6858516178694579,0
15.795,-0.73357081823638,0
15.796,-0.7813212220690428,0
15.799,-0.8295560397993158,0
15.8,-0.8773358961824723,0
15.802,-0.9245951441308524,0
15.804,-0.9738105691918147,0
15.807,-1.0178786598686251,0
15.809,-1.053831973632631,0
15.811,-1.0741477048268768,0
15.812,-1.0681005811115107,0
15.815,-1.0291363016245356,0
15.816,-0.9493884953057647,0
15.819,-0.8285828331291192,0
15.82,-0.6774293981069267,0
15.822,-0.5006080812755603,0
15.825,-0.3104061235457546,0
15.827,-0.1137514457795324,0
15.828,0.0815122156949545,0
15.831,0.2669615322818234,0
15.832,0.4364745520679654,0
15.835,0.5820963315707905,0
15.836,0.6936560046601294,0
15.838,0.7674831416399904,0
15.839,0.8055746918430308,0
15.841,0.8103251076199097,0
15.844,0.7868582250569018,0
15.846,0.7439328551824528,0
15.848,0.697621125485985,0
15.849,0.6561213901148624,0
15.851,0.6115984572791183,0
15.854,0.5681225976220224,0
15.855,0.5444416378603215,0
15.857,0.5370048510125816,0
15.859,0.53119842845462,0
15.862,0.5289434647112142,0
15.864,0.5236026703410304,0
15.865,0.5113225750423711,0
15.868,0.4977079912780163,0
15.87,0.4793631176935225,0
15.871,0.4628580564976027,0
15.873,0.4483285500706824,0
15.875,0.4288989052956147,0
15.878,0.4056270685686113,0
15.878,0.3841563189208941,0
15.881,0.3637469025878063,0
15.883,0.3420273489204946,0
15.884,0.3199645870199789,0
15.887,0.2974384803841602,0
15.888,0.2742883501326662,0
15.891,0.2512015892250636,0
15.892,0.2281680638346509,0
15.894,0.2042149559469686,0
15.896,0.1794219366243661,0
15.899,0.1542986353846436,0
15.901,0.1286693775340437,0
15.903,0.1108124957621907,0
15.904,0.1016266340261672,0
15.907,0.0971286345507159,0
15.908,0.0997369715957824,0
15.911,0.1049040560185597,0
15.912,0.1124642574883369,0
15.914,0.1269091970636111,0
15.916,0.1474413201414945,0
15.919,0.1558271534046244,0
15.92,0.1509883648698717,0
15.921,0.1411376691198889,0
15.924,0.1213499350178949,0
15.926,0.1035270766901066,0
15.927,0.0883412078176317,0
15.929,0.0655656135448183,0
15.931,0.0376457041130851,0
15.934,0.0164084096629247,0
15.936,0.001625707776454,0
15.937,-0.0107524841447969,0
15.94,-0.0178403682670427,0
15.942,-0.0292536868397028,0
15.944,-0.0454838276109542,0
15.945,-0.0593574208076007,0
15.947,-0.0729830881178663,0
15.95,-0.084462317689626,0
15.951,-0.0928110941170472,0
15.953,-0.1004055675298654,0
15.956,-0.1064931193969569,0
15.958,-0.110366765684292,0
15.96,-0.1121462970585071,0
15.961,-0.11145381259573,0
15.963,-0.1080856389596594,0
15.964,-0.1057154001703616,0
15.967,-0.1045044863863445,0
15.968,-0.1024729506876793,0
15.97,-0.1005309877916273,0
15.973,-0.0963886573140734,0
15.975,-0.0897809490418675,0
15.976,-0.0825681003442513,0
15.979,-0.0741894457758203,0
15.98,-0.0682425060680524,0
15.983,-0.0652878574458377,0
15.984,-0.0632164389738816,0
15.986,-0.0631150378872581,0
15.988,-0.0632951134056933,0
15.991,-0.0636363905248406,0
15.993,-0.0659758159018794,0
15.995,-0.0700098314621668,0
15.996,-0.0722692021421645,0
15.999,-0.0727338686100453,0
16.0,-0.0729146952977196,0
16.003,-0.0719678562911322,0
16.003,-0.0724567378986453,0
16.006,-0.0745871619983346,0
16.007,-0.0764073007735626,0
16.009,-0.0785144540031395,0
16.012,-0.0795666218383831,0
16.014,-0.079227850584782,0
16.016,-0.0785708160164008,0
16.017,-0.0771650537025329,0
16.019,-0.0753484147483853,0
16.022,-0.0731958508143044,0
16.023,-0.0701464904257963,0
16.025,-0.0662603950255405,0
16.028,-0.0632782283444475,0
16.03,-0.0612594057909219,0
16.032,-0.0593940747775977,0
16.033,-0.058124191373424,0
16.036,-0.0562858738895382,0
16.038,-0.0537867631657284,0
16.039,-0.0515721473072695,0
16.041,-0.0493802379315337,0
16.043,-0.0475890695541729,0
16.044,-0.0463493746250172,0
16.047,-0.0453014467080451,0
16.049,-0.0445883137674807,0
16.051,-0.0442200977636503,0
16.052,-0.0441853654918349,0
16.055,-0.0446201199746531,0
16.056,-0.0455412603648682,0
16.059,-0.0463111820165733,0
16.06,-0.046911548420289,0
16.062,-0.047676603015451,0
16.064,-0.048452071201087,0
16.067,-0.0496632362160848,0
16.069,-0.0513588757019874,0
16.071,-0.0532078195088286,0
16.072,-0.0553160947294783,0
16.075,-0.0561923965318697,0
16.076,-0.0556529660193709,0
16.078,-0.054478344386475,0
16.08,-0.052230285276528,0
16.083,-0.0497002463271699,0
16.085,-0.0469304197495756,0
16.087,-0.0431264681922047,0
16.088,-0.0384327237745683,0
16.089,-0.0340789172132569,0
16.092,-0.0300528860844604,0
16.094,-0.0258407682069127,0
16.095,-0.0217346026379972,0
16.097,-0.0167807276826691,0
16.099,-0.0109027222316309,0
16.102,-0.0048048738109032,0
16.104,0.0017382025082541,0
16.105,0.0066070390122824,0
16.108,0.0095178171066382,0
16.11,0.0116335455807168,0
16.111,0.0123274215788679,0
16.113,0.0126630958267736,0
16.115,0.0127060072384839,0
16.118,0.0113546166643838,0
16.119,0.0088026344770433,0
16.121,0.0068529862922035,0
16.124,0.0054954984530353,0
16.126,0.0039659067053567,0
16.128,0.0026947976357653,0
16.128,0.0003051538158628,0
16.131,-0.0033142095265588,0
16.132,-0.0071379499025361,0
16.134,-0.0114907101984813,0
16.136,-0.0148930694125723,0
16.139,-0.0170951676209535,0
16.141,-0.0190354416971747,0
16.143,-0.0202675906859167,0
16.144,-0.0214194525762721,0
16.147,-0.0225530704220768,0
16.148,-0.0229512167765906,0
16.151,-0.0227311780400533,0
16.152,-0.0233669683762775,0
16.154,-0.0248787053779004,0
16.156,-0.0266220483362557,0
16.159,-0.0289613512334578,0
16.161,-0.0308365099176604,0
16.163,-0.0321662455225221,0
16.164,-0.0337747583148498,0
16.167,-0.0354196799469571,0
16.168,-0.0364272165433209,0
16.169,-0.0368174262278105,0
16.171,-0.0367294397027896,0
16.174,-0.0359887109193202,0
16.176,-0.0351707196613558,0
16.177,-0.0342751331453134,0
16.18,-0.0328572470825031,0
16.182,-0.0310246260380319,0
16.184,-0.0289415573030667,0
16.185,-0.026561439268434,0
16.187,-0.0238676225338038,0
16.19,-0.0208828841627959,0
16.191,-0.0173708925434698,0
16.193,-0.0133134944670471,0
16.196,-0.0088360750152376,0
16.198,-0.0038758879750473,0
16.2,-0.0010007958585068,0
16.201,-0.0004736913218411,0
16.203,-0.0010370244955547,0
16.206,-0.0034292939369958,0
16.207,-0.0061939054577521,0
16.209,-0.0092611740042548,0
16.211,-0.0140264655370362,0
16.212,-0.0202187168571796,0
16.215,-0.0259413560889266,0
16.217,-0.0312330931492836,0
16.219,-0.0368542303418463,0
16.22,-0.042360200379118,0
16.223,-0.0492696905388849,0
16.224,-0.0577006946374935,0
16.226,-0.0665504896205975,0
16.228,-0.0761787655344965,0
16.23,-0.0826150645490774,0
16.233,-0.0853516989190323,0
16.235,-0.0865217863707788,0
16.236,-0.0849572383657181,0
16.239,-0.0826986882694138,0
16.24,-0.0798654701538344,0
16.243,-0.0743766345206037,0
16.244,-0.0666051922239662,0
16.246,-0.0598365225194383,0
16.248,-0.0540428278696169,0
16.251,-0.0478439296691369,0
16.253,-0.0420213911609613,0
16.254,-0.0340435347863439,0
16.256,-0.0237067787639405,0
16.257,-0.0128865481625066,0
16.259,-0.0009849942367977,0
16.262,0.0081089723495453,0
16.263,0.0138188995956656,0
16.265,0.0184188276188621,0
16.267,0.0207498032121284,0
16.27,0.0226390831268144,0
16.272,0.0242256471909218,0
16.273,0.0235456304358693,0
16.276,0.0209358178712701,0
16.278,0.0200016049743313,0
16.279,0.0207612466428555,0
16.281,0.0215882930345639,0
16.283,0.0233533970532719,0
16.286,0.0243540698891444,0
16.288,0.0244558715143884,0
16.289,0.0237508369263756,0
16.292,0.025743239243777,0
16.294,0.0454579799524412,0
16.295,0.090622668040119,0
16.296,0.149067792289888,0
16.299,0.2240166560449306,0
16.3,0.3266401848688559,0
16.302,0.4474017975712437,0
16.304,0.5696371007549046,0
16.307,0.689476123897123,0
16.309,0.7970898624020284,0
16.311,0.890865069318438,0
16.312,0.9642978625762798,0
16.315,1.0128613310357288,0
16.316,1.0723348537362916,0
16.319,1.1419193289042435,0
16.32,1.1952236816231638,0
16.322,1.238911986648755,0
16.325,1.2514425369408555,0
16.327,1.2269530853593695,0
16.328,1.1757424851604494,0
16.331,1.0983230256920489,0
16.332,1.0241847074700714,0
16.335,0.9646538974396756,0
16.336,0.9140184802442052,0
16.337,0.8798367617595605,0
16.339,0.8581454075729332,0
16.342,0.8349483790313714,0
16.344,0.7943179090356094,0
16.345,0.7151063000235439,0
16.348,0.579450986124738,0
16.35,0.3780790770418215,0
16.351,0.1118916087952558,0
16.353,-0.2065911399232038,0
16.355,-0.5556184138996375,0
16.358,-0.9080154674480244,0
16.359,-1.235052926306498,0
16.361,-1.5115928378220094,0
16.364,-1.7182116316055347,0
16.366,-1.84486328723024,0
16.368,-1.8910604840586256,0
16.369,-1.8652426584621664,0
16.371,-1.782511920806328,0
16.374,-1.6613595476040417,0
16.375,-1.5201983677799442,0
16.377,-1.376097738444343,0
16.378,-1.241050968117145,0
16.381,-1.1233047341667843,0
16.383,-1.0265728680625197,0
16.384,-0.951136255193316,0
16.387,-0.8951060761514162,0
16.388,-0.8538931826363755,0
